TMDB ID,Title,Release Date,Budget,Revenue,IMDB ID,Rating,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,IMDB Rating,IMDB Votes,DVD Release Date,Production,Day of Release,Month of Release,Year of Release,Revenue (Millions),Runtime (Min),Primary Genre
227156,The Giver,2014-08-11,25000000.0,66980456.0,tt0435651,PG-13,97 min,"Drama, Romance, Sci-Fi",Phillip Noyce,"Michael Mitnick (screenplay), Robert B. Weide (screenplay), Lois Lowry (book)","Jeff Bridges, Meryl Streep, Brenton Thwaites, Alexander Skarsgård","In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",English,"South Africa, Canada, USA",2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTY1MTIxMjg2Ml5BMl5BanBnXkFtZTgwMjUyNzgwMjE@._V1_SX300.jpg,6.5,"107,646",25 Nov 2014,The Weinstein Company,Monday,August,2014,66.980456,97,Drama
242643,Batman: Assault on Arkham,2014-08-12,0.0,4571025.0,tt3139086,PG-13,76 min,"Animation, Action, Crime, Sci-Fi, Thriller","Jay Oliva, Ethan Spaulding","Heath Corson, Bob Kane (Batman created by), Lew Schwartz (Deadshot co-created by), John Ostrander (Amanda Waller created by), John Byrne (Amanda Waller created by), Paul Dini (Harley Quinn created by), Bruce Timm (Harley Quinn created by)","Kevin Conroy, Neal McDonough, Hynden Walch, Matthew Gray Gubler",Batman works desperately to find a bomb planted by the Joker while Amanda Waller hires her newly formed Suicide Squad to break into Arkham Asylum to recover vital information stolen by the Riddler.,English,USA,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZDU1ZGRiY2YtYmZjMi00ZDQwLWJjMWMtNzUwNDMwYjQ4ZTVhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,7.5,"28,781",12 Aug 2014,WARNER BROTHERS PICTURES,Tuesday,August,2014,4.571025,76,Animation
193893,Let's Be Cops,2014-08-13,17000000.0,136621271.0,tt1924435,R,104 min,"Action, Comedy, Crime",Luke Greenfield,"Luke Greenfield, Nicholas Thomas","Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev","Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.","English, Spanish",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3MDY2ODQwNF5BMl5BanBnXkFtZTgwNjUzNjE4MTE@._V1_SX300.jpg,6.4,"123,688",11 Nov 2014,20th Century Fox,Wednesday,August,2014,136.621271,104,Action
138103,The Expendables 3,2014-08-15,90000000.0,206172544.0,tt2333784,PG-13,126 min,"Action, Adventure, Thriller",Patrick Hughes,"Sylvester Stallone (screenplay by), Creighton Rothenberger (screenplay), Katrin Benedikt (screenplay), Sylvester Stallone (story by), Dave Callaham (characters)","Sylvester Stallone, Jason Statham, Harrison Ford, Arnold Schwarzenegger","Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.","English, Romanian, Spanish","USA, France, Bulgaria, Germany",2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BODU5ODMyMzg2MV5BMl5BanBnXkFtZTgwMTA2MTcxMjE@._V1_SX300.jpg,6.1,"161,029",25 Nov 2014,Lionsgate Pictures,Friday,August,2014,206.172544,126,Action
284286,Learning to Drive,2014-08-21,0.0,3447633.0,tt3062976,R,90 min,"Comedy, Drama, Romance",Isabel Coixet,Sarah Kernochan,"Patricia Clarkson, Ben Kingsley, Jake Weber, Sarita Choudhury","As her marriage dissolves, a Manhattan writer takes driving lessons from a Sikh instructor with marriage troubles of his own. In each other's company they find the courage to get back on the road and the strength to take the wheel.","English, French","UK, USA",1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ1ODkwMzMzNl5BMl5BanBnXkFtZTgwOTAzMTMzNTE@._V1_SX300.jpg,6.4,"6,982",19 Jan 2016,Broad Green Pictures,Thursday,August,2014,3.447633,90,Comedy
232679,When the Game Stands Tall,2014-08-22,15000000.0,30127963.0,tt2247476,PG,115 min,"Drama, Sport",Thomas Carter,"Scott Marshall Smith (screenplay), Scott Marshall Smith (story), David Zelon (story), Neil Hayes (book)","Jim Caviezel, Michael Chiklis, Alexander Ludwig, Clancy Brown","The journey of legendary football coach Bob Ladouceur, who took the De La Salle High School Spartans from obscurity to a 151-game winning streak that shattered all records for any American sport.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ5NDMzOTI3MV5BMl5BanBnXkFtZTgwMjU4MTMyMjE@._V1_SX300.jpg,6.7,"14,751",09 Dec 2014,Sony Pictures,Friday,August,2014,30.127963,115,Drama
189,Sin City: A Dame to Kill For,2014-08-22,65000000.0,39407616.0,tt0458481,R,102 min,"Action, Crime, Thriller","Frank Miller, Robert Rodriguez","Frank Miller, Frank Miller (graphic novels)","Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,English,USA,4 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5ODYwNjgxMF5BMl5BanBnXkFtZTgwMTcwNzAyMjE@._V1_SX300.jpg,6.5,"145,249",18 Nov 2014,Dimension Films,Friday,August,2014,39.407616,102,Action
244268,Love Is Strange,2014-08-22,0.0,2262223.0,tt2639344,R,94 min,"Drama, Romance",Ira Sachs,"Ira Sachs, Mauricio Zacharias","Alfred Molina, John Lithgow, Darren E. Burrows, Charlie Tahan","After Ben and George get married, George is fired from his teaching post, forcing them to stay with friends separately while they sell their place and look for cheaper housing -- a situation that weighs heavily on all involved.","English, Russian","USA, Greece",2 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5MTkxOTI1N15BMl5BanBnXkFtZTgwNzAwNDA4MTE@._V1_SX300.jpg,6.7,"11,611",13 Jan 2015,Sony Pictures Classics,Friday,August,2014,2.262223,94,Drama
249164,If I Stay,2014-08-22,11000000.0,78874843.0,tt1355630,PG-13,107 min,"Drama, Fantasy, Music, Romance, Sci-Fi",R.J. Cutler,"Shauna Cross (screenplay), Gayle Forman (novel)","Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard","Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",English,USA,3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjI4NjkxODMyMF5BMl5BanBnXkFtZTgwODYwODQ5MTE@._V1_SX300.jpg,6.7,"110,620",18 Nov 2014,Warner Bros. Pictures,Friday,August,2014,78.874843,107,Drama
254904,The November Man,2014-08-27,15000000.0,32556119.0,tt2402157,R,108 min,"Action, Crime, Thriller",Roger Donaldson,"Michael Finch (screenplay), Karl Gajdusek (screenplay), Bill Granger (book)","Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich",An ex-C.I.A. operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level C.I.A. officials and the Russian President-elect.,"English, Russian","USA, UK",,https://m.media-amazon.com/images/M/MV5BNTkzMDk5NjUxNV5BMl5BanBnXkFtZTgwMzMwOTMyMjE@._V1_SX300.jpg,6.3,"60,462",25 Nov 2014,Relativity Media,Wednesday,August,2014,32.556119,108,Action
256274,"As Above, So Below",2014-08-29,5000000.0,40100000.0,tt2870612,R,93 min,"Horror, Mystery, Thriller",John Erick Dowdle,"John Erick Dowdle (screenplay), Drew Dowdle (screenplay)","Perdita Weeks, Ben Feldman, Edwin Hodge, François Civil","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.","English, French, Latin",USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQzNzg0NDI2MF5BMl5BanBnXkFtZTgwMzgxNzY2MTE@._V1_SX300.jpg,6.2,"69,826",02 Dec 2014,Universal Pictures,Friday,August,2014,40.1,93,Horror
258086,The Damned,2014-08-29,3000000.0,5758519.0,tt0064118,R,156 min,"Drama, War",Luchino Visconti,"Nicola Badalucco (story and screenplay), Enrico Medioli (story and screenplay), Luchino Visconti (story and screenplay)","Dirk Bogarde, Ingrid Thulin, Helmut Griem, Helmut Berger","The dramatic collapse of a wealthy, industrialist/Junker family during the reign of the Third Reich.","Italian, German","Italy, West Germany",Nominated for 1 Oscar. Another 5 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BNWJlMTg0N2QtNTYxYi00ZWRiLWE0ODgtYmE1Nzk3OTNkM2E2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,7.6,"6,807",17 Feb 2004,Warner Bros.,Friday,August,2014,5.7585190000000015,156,Drama
264656,The Homesman,2014-08-29,16000000.0,3442853.0,tt2398231,R,122 min,"Drama, Western",Tommy Lee Jones,"Tommy Lee Jones (screenplay), Kieran Fitzgerald (screenplay), Wesley A. Oliver (screenplay), Glendon Swarthout (novel)","Tommy Lee Jones, Hilary Swank, Grace Gummer, Miranda Otto","Three women who have been driven mad by pioneer life are to be transported across the country by covered wagon by the pious, independent-minded Mary Bee Cuddy, who in turn employs low-life drifter George Briggs to assist her.","English, Danish","USA, France",5 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ4NTkxOTEyMl5BMl5BanBnXkFtZTgwOTI1NzcwMzE@._V1_SX300.jpg,6.6,"28,458",17 Feb 2015,Roadside Attractions,Friday,August,2014,3.442853,122,Drama
290970,George Strait: The Cowboy Rides Away,2014-08-29,0.0,99000000.0,tt3819718,,120 min,Music,"Brian Lockwood, Danny O'Bryen",,"Jason Aldean, Eric Church, Sheryl Crow, Vince Gill","After touring for 30 years, George Strait plays one more show at Arlington's AT&T Stadium",English,USA,,https://m.media-amazon.com/images/M/MV5BYzE5ODhlNTAtMDI4MS00MzBlLWE4ZGYtNDVhNDVmNDA0NjQ2XkEyXkFqcGdeQXVyNzcwNzQxMw@@._V1_SX300.jpg,9.0,14,,,Friday,August,2014,99.0,120,Music
209361,One Chance,2014-08-29,0.0,10900434.0,tt1196956,PG-13,103 min,"Biography, Comedy, Drama, Music",David Frankel,Justin Zackham,"James Corden, Alexandra Roach, Julie Walters, Colm Meaney","The true story of Paul Potts, a shy, bullied shop assistant by day and an amateur opera singer by night who became a phenomenon after being chosen for -- and ultimately winning -- Britain's Got Talent (2007).","English, Italian","UK, USA",Nominated for 1 Golden Globe. Another 3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTA5MzQxMzEzOTVeQTJeQWpwZ15BbWU4MDY2NzM5NzIx._V1_SX300.jpg,6.8,"10,966",,The Weinstein Company,Friday,August,2014,10.900434,103,Biography
273169,French Women,2014-09-09,5000000.0,12058187.0,tt3098306,,116 min,"Comedy, Romance",Audrey Dana,"Audrey Dana (scenario), Murielle Magellan (scenario), Raphaëlle Desplechin (scenario), Audrey Dana (dialogue), Murielle Magellan (dialogue), Cécile Sellam (with the collaboration of)","Isabelle Adjani, Alice Belaïdi, Laetitia Casta, Audrey Dana","A story about 11 women living in Paris. Each of them has her own problems: career, love life, children. Every woman has her complexes and virtues. They always look elegant, hiding their ...","French, English, Japanese",France,1 nomination.,https://m.media-amazon.com/images/M/MV5BN2Q4MTIzMGUtMzhiMy00ODVlLWE4NjktYTk5NDk2MjlhMjU0XkEyXkFqcGdeQXVyNjQ0MzExODU@._V1_SX300.jpg,5.3,"1,875",,,Tuesday,September,2014,12.058187,116,Comedy
282296,My Old Lady,2014-09-09,5000000.0,7527232.0,tt2908856,PG-13,107 min,"Comedy, Drama, Romance",Israel Horovitz,"Israel Horovitz (written for the screen by), Israel Horovitz (play)","Kevin Kline, Michel Burstin, Elie Wajeman, Maggie Smith",An American inherits an apartment in Paris that comes with an unexpected resident.,English,"UK, France, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTg2MTg0NTc0Ml5BMl5BanBnXkFtZTgwMTAwOTAzMjE@._V1_SX300.jpg,6.3,"8,222",27 Jan 2015,Cohen Media Group,Tuesday,September,2014,7.5272320000000015,107,Comedy
244772,The Skeleton Twins,2014-09-12,0.0,5284309.0,tt1571249,R,93 min,"Comedy, Drama, Romance",Craig Johnson,"Craig Johnson, Mark Heyman","Bill Hader, Kristen Wiig, Luke Wilson, Ty Burrell","Having both coincidentally cheated death on the same day, estranged twins reunite with the possibility of mending their relationship.",English,USA,4 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BNzk5MjM3NDEwN15BMl5BanBnXkFtZTgwMDIxNjYzMjE@._V1_SX300.jpg,6.8,"37,822",16 Dec 2014,Roadside Attractions,Friday,September,2014,5.284309,93,Comedy
227735,Dolphin Tale 2,2014-09-12,36000000.0,52424533.0,tt2978462,PG,107 min,"Drama, Family",Charles Martin Smith,"Charles Martin Smith, Karen Janszen (characters), Noam Dromi (characters)","Morgan Freeman, Ashley Judd, Harry Connick Jr., Juliana Harkavy",The team of people who saved Winter's life reassemble in the wake of her surrogate mother's passing in order to find her a companion so she can remain at the Clearwater Marine Hospital.,English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5NzE4ODQwMV5BMl5BanBnXkFtZTgwMTc4OTA5MTE@._V1_SX300.jpg,6.4,"7,800",09 Dec 2014,Warner Bros. Pictures,Friday,September,2014,52.424533,107,Drama
136835,No Good Deed,2014-09-12,13200000.0,53830415.0,tt2011159,PG-13,84 min,"Action, Crime, Drama, Horror, Thriller",Sam Miller,Aimee Lagos,"Idris Elba, Taraji P. Henson, Leslie Bibb, Kate del Castillo",An unstable escaped convict terrorizes a woman who is alone with her two children.,English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzk0OTc3MDM5MF5BMl5BanBnXkFtZTgwOTMzMDMzMjE@._V1_SX300.jpg,5.6,"16,544",06 Jan 2015,Sony/Screen Gems,Friday,September,2014,53.830415,84,Action
154400,The Drop,2014-09-12,12600000.0,19054534.0,tt1600196,R,106 min,"Crime, Drama",Michaël R. Roskam,"Dennis Lehane (screenplay), Dennis Lehane (short story ""Animal Rescue"")","Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts","Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.","English, Russian",USA,4 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTkyNjMzODUzNV5BMl5BanBnXkFtZTgwNjIxNDI1MTE@._V1_SX300.jpg,7.1,"135,839",20 Jan 2015,Fox Searchlight,Friday,September,2014,19.054534,106,Crime
241848,The Guest,2014-09-17,5000000.0,2367161.0,tt2980592,R,100 min,"Action, Comedy, Crime, Horror, Mystery, Thriller",Adam Wingard,Simon Barrett,"Dan Stevens, Maika Monroe, Brendan Meyer, Sheila Kelley","A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",English,"USA, UK",4 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BOTQyODc5MTAwM15BMl5BanBnXkFtZTgwNjMwMjA1MjE@._V1_SX300.jpg,6.7,"84,393",06 Jan 2015,Picturehouse Films,Wednesday,September,2014,2.367161,100,Action
203819,Tracks,2014-09-19,0.0,4878242.0,tt2167266,PG-13,112 min,"Biography, Drama",John Curran,"Marion Nelson (screenplay), Robyn Davidson (book)","Lily Pearl, Mia Wasikowska, Philip Dodd, Fiona Press","A young woman goes on a 1,700-mile trek across the deserts of West Australia with four camels and her faithful dog.","English, Aboriginal",Australia,2 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BOTkyMjIzOTQ4MV5BMl5BanBnXkFtZTgwOTkzMDM1MTE@._V1_SX300.jpg,7.2,"25,900",,The Weinstein Company,Friday,September,2014,4.878242,112,Biography
246403,Tusk,2014-09-19,2800000.0,1826705.0,tt3099498,R,102 min,"Comedy, Drama, Horror",Kevin Smith,Kevin Smith,"Michael Parks, Justin Long, Genesis Rodriguez, Haley Joel Osment",A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.,English,USA,2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNmQyMmUzMmYtMTA4OS00ZmRjLWE0NWYtNjc0ZGM0N2E4YzQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,5.3,"42,629",30 Dec 2014,A24 Films,Friday,September,2014,1.826705,102,Comedy
169917,A Walk Among the Tombstones,2014-09-19,28000000.0,53181600.0,tt0365907,R,114 min,"Action, Crime, Drama, Mystery, Thriller",Scott Frank,"Lawrence Block (based on the novel by), Scott Frank (written for the screen by)","Liam Neeson, Maurice Compte, Patrick McDade, Luciano Acuna Jr.",Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,"English, Spanish, Urdu, Russian",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ3NzY2MTg1M15BMl5BanBnXkFtZTgwODY2Njk4MTE@._V1_SX300.jpg,6.5,"107,443",13 Jan 2015,Universal Studios,Friday,September,2014,53.1816,114,Action
239678,This Is Where I Leave You,2014-09-19,19800000.0,41296320.0,tt1371150,R,103 min,"Comedy, Drama",Shawn Levy,"Jonathan Tropper (screenplay), Jonathan Tropper (novel)","Jason Bateman, Tina Fey, Jane Fonda, Adam Driver","When their father passes away, four grown siblings are forced to return to their childhood home and live under the same roof together for a week, along with their over-sharing mother and an assortment of spouses, exes and might-have-beens.","English, Hebrew",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjkzNzQ2NDMyNl5BMl5BanBnXkFtZTgwMTY3MTcxMjE@._V1_SX300.jpg,6.6,"67,220",16 Dec 2014,Warner Bros. Pictures,Friday,September,2014,41.29632,103,Comedy
198663,The Maze Runner,2014-09-19,34000000.0,348319861.0,tt1790864,PG-13,113 min,"Action, Mystery, Sci-Fi, Thriller",Wes Ball,"Noah Oppenheim (screenplay by), Grant Pierce Myers (screenplay by), T.S. Nowlin (screenplay by), James Dashner (based upon the novel by)","Dylan O'Brien, Aml Ameen, Ki Hong Lee, Blake Cooper","Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",English,"USA, UK",4 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMjUyNTA3MTAyM15BMl5BanBnXkFtZTgwOTEyMTkyMjE@._V1_SX300.jpg,6.8,"396,731",16 Dec 2014,20th Century Fox,Friday,September,2014,348.319861,113,Action
170687,The Boxtrolls,2014-09-26,60000000.0,108255770.0,tt0787474,PG,96 min,"Animation, Adventure, Comedy, Family, Fantasy","Graham Annable, Anthony Stacchi","Irena Brignull (screenplay), Adam Pava (screenplay), Alan Snow (novel), Anthony Stacchi (story adapted by), Phil Dale (story adapted by), Vera Brosgol (additional writing)","Steve Blum, Dee Bradley Baker, Max Mitchell, Ben Kingsley",A young orphaned boy raised by underground cave-dwelling trash collectors tries to save his friends from an evil exterminator.,English,USA,Nominated for 1 Oscar. Another 8 wins & 59 nominations.,https://m.media-amazon.com/images/M/MV5BMTQxODA5MDkyNV5BMl5BanBnXkFtZTgwMDMyNjkzMjE@._V1_SX300.jpg,6.8,"52,133",20 Jan 2015,Focus Features,Friday,September,2014,108.25577,96,Animation
